,pruning,include_original_features,dataset,averageAUROC,HammingLoss,SubsetAccuracy,RankingLoss,MacroPrecision,MacroRecall,MacroFOne,nodes,leaves,groups,avg_group_features,gen_XofN_time,training_time
21,True,with_org,CPI_low_freq,0.59930156,0.265828,0.32911799999999997,0.281046,0.4918600000000001,0.189113,0.262938,49.0,25.0,331.2,4.8458357309774325,459.8391640700007,2.5884701200004203
22,True,no_org,CPI_low_freq,0.59849559,0.264618,0.337154,0.284683,0.484611,0.18645499999999998,0.260832,42.4,21.7,331.2,4.8458357309774325,459.8391640700007,0.8681801499988069
23,False,no_org,CPI_low_freq,0.58956614,0.3466,0.18248999999999999,0.272564,0.36313399999999996,0.43323600000000007,0.39205999999999996,696.0,348.5,331.2,4.8458357309774325,459.8391640700007,0.8681801499988069
24,True,no_org,CPI_high_freq,0.56395504,0.22031499999999998,0.52911,0.157731,0.798542,0.9637410000000001,0.8725339999999999,28.6,14.8,343.6,4.6499580119173824,466.803305290002,0.8886156499989738
25,False,with_org,CPI_high_freq,0.57663977,0.260621,0.402454,0.167264,0.8042870000000001,0.882636,0.8408429999999999,442.0,221.5,343.6,4.6499580119173824,466.803305290002,2.554616729998088
26,False,no_org,CPI_high_freq,0.5859276400000001,0.257584,0.392592,0.15985100000000002,0.8047000000000001,0.8876160000000001,0.843305,435.8,218.4,343.6,4.6499580119173824,466.803305290002,0.8886156499989738
27,True,with_org,CPI_high_freq,0.58014054,0.228392,0.517446,0.15887800000000002,0.795324,0.956469,0.8676159999999999,33.8,17.4,343.6,4.6499580119173824,466.803305290002,2.554616729998088
28,True,with_org,CPI_cardiac,0.56725575,0.272023,0.346428,0.24297,0.49484700000000004,0.191527,0.26608,57.4,29.2,355.6,4.448827080054833,464.7607179099999,2.645917090000512
29,True,no_org,CPI_cardiac,0.56324928,0.279463,0.34375,0.239489,0.458603,0.171072,0.20371999999999998,46.0,23.5,355.6,4.448827080054833,464.7607179099999,0.9186815500001103
30,False,with_org,CPI_cardiac,0.57839595,0.340031,0.205358,0.24081100000000003,0.3738,0.40107499999999996,0.381337,695.2,348.1,355.6,4.448827080054833,464.7607179099999,2.645917090000512
31,False,no_org,CPI_cardiac,0.5642113400000001,0.35803599999999997,0.20089100000000001,0.250692,0.349506,0.405246,0.370993,691.8,346.4,355.6,4.448827080054833,464.7607179099999,0.9186815500001103
32,False,no_org,CPI+fingerprint_mid_freq,0.5923001,0.407866,0.1389535,0.257379,0.454702,0.555832,0.4976,883.8,442.4,448.3,4.725424178215967,719.85595225,1.2394938000004914
33,False,with_org,CPI+fingerprint_mid_freq,0.59050968,0.40041200000000005,0.15263200000000002,0.261675,0.459516,0.518683,0.48476100000000005,867.0,434.0,448.3,4.725424178215967,719.85595225,3.5546003100000236
34,True,no_org,CPI+fingerprint_mid_freq,0.60171817,0.364777,0.254859,0.259783,0.507505,0.389071,0.436026,134.4,67.7,448.3,4.725424178215967,719.85595225,1.2394938000004914
35,True,with_org,CPI+fingerprint_mid_freq,0.6086889400000001,0.353385,0.26780400000000004,0.262487,0.526355,0.402656,0.451743,157.6,79.3,448.3,4.725424178215967,719.85595225,3.5546003100000236
36,True,with_org,CPI+fingerprint_low_freq,0.60654964,0.245193,0.356625,0.269461,0.483718,0.214606,0.289648,61.0,31.0,439.4,4.8792942817375735,710.3965489399991,3.8681862899999033
37,True,no_org,CPI+fingerprint_low_freq,0.6056127,0.247828,0.352304,0.268574,0.470627,0.197206,0.271439,58.8,29.9,439.4,4.8792942817375735,710.3965489399991,1.2852080599990585
38,False,with_org,CPI+fingerprint_low_freq,0.59725333,0.32156599999999996,0.20676100000000003,0.255872,0.353681,0.41109599999999996,0.377039,827.8,414.4,439.4,4.8792942817375735,710.3965489399991,3.8681862899999033
39,False,no_org,CPI+fingerprint_low_freq,0.58884998,0.332141,0.189432,0.261121,0.336011,0.40218699999999996,0.363219,847.0,424.0,439.4,4.8792942817375735,710.3965489399991,1.2852080599990585
40,True,with_org,CPI+fingerprint_high_freq,0.58970232,0.24547499999999997,0.479413,0.16229100000000002,0.79386,0.919646,0.8515459999999999,72.4,36.7,455.8,4.691457677678614,716.8091106799998,3.655757060000087
41,True,no_org,CPI+fingerprint_high_freq,0.58478268,0.248967,0.481572,0.157777,0.790156,0.921288,0.8499700000000001,64.2,32.6,455.8,4.691457677678614,716.8091106799998,1.2568114099998637
42,False,with_org,CPI+fingerprint_high_freq,0.5721860000000001,0.28464100000000003,0.359066,0.16403099999999998,0.8019120000000001,0.835375,0.8176080000000001,595.6,298.3,455.8,4.691457677678614,716.8091106799998,3.655757060000087
43,False,no_org,CPI+fingerprint_high_freq,0.56636972,0.286939,0.35762299999999997,0.162071,0.795319,0.84382,0.8181649999999999,615.4,308.2,455.8,4.691457677678614,716.8091106799998,1.2568114099998637
44,True,no_org,CPI+fingerprint_cardiac,0.59142795,0.269847,0.370052,0.22872699999999999,0.437701,0.21018799999999999,0.280152,69.2,35.1,468.7,4.543251261766403,702.62029616,1.2957780800000136
45,False,with_org,CPI+fingerprint_cardiac,0.5921788099999999,0.335355,0.210962,0.22303699999999999,0.36508700000000005,0.43341599999999997,0.393368,811.8,406.4,468.7,4.543251261766403,702.62029616,3.906832510000129
