,pruning,include_original_features,dataset,averageAUROC,HammingLoss,SubsetAccuracy,RankingLoss,MacroPrecision,MacroRecall,MacroFOne,nodes,leaves,groups,avg_group_features,gen_XofN_time,training_time
26,False,no_org,CPI_high_freq,0.5656656200000001,0.265549,0.394354,0.170889,0.800291,0.882578,0.838438,446.8,223.9,322.0,4.990683229813665,6.554999854415655e-05,0.8053455999935977
27,True,with_org,CPI_high_freq,0.5592045,0.21508500000000003,0.5381039999999999,0.164482,0.794691,0.981123,0.877167,21.8,11.4,322.0,4.990683229813665,6.554999854415655e-05,2.6341375199961474
28,True,with_org,CPI_cardiac,0.57606292,0.283631,0.338393,0.23633600000000002,0.427496,0.179635,0.22825,69.8,35.4,322.0,4.990683229813665,6.82000070810318e-05,2.578385509987129
29,True,no_org,CPI_cardiac,0.55958619,0.28243999999999997,0.34375,0.23612099999999997,0.375238,0.1430362,0.158862,46.4,23.7,322.0,4.990683229813665,6.82000070810318e-05,0.8406517599883955
30,False,with_org,CPI_cardiac,0.58332425,0.349257,0.185713,0.238787,0.364002,0.425791,0.388649,700.6,350.8,322.0,4.990683229813665,6.82000070810318e-05,2.578385509987129
31,False,no_org,CPI_cardiac,0.5495090300000001,0.368154,0.189286,0.247146,0.332041,0.384117,0.351383,695.6,348.3,322.0,4.990683229813665,6.82000070810318e-05,0.8406517599883955
32,False,no_org,CPI+fingerprint_mid_freq,0.58336075,0.41311200000000003,0.136799,0.27336900000000003,0.44442000000000004,0.5144930000000001,0.474649,896.4,448.7,430.0,4.993023255813953,8.599999127909542e-05,1.1515997900103685
33,False,with_org,CPI+fingerprint_mid_freq,0.59553587,0.39804,0.1511361,0.25859,0.462059,0.524823,0.489152,880.6,440.8,430.0,4.993023255813953,8.599999127909542e-05,3.590082950005308
34,True,no_org,CPI+fingerprint_mid_freq,0.5966462299999999,0.36188600000000004,0.24550999999999998,0.270758,0.512886,0.3532,0.41543,155.4,78.2,430.0,4.993023255813953,8.599999127909542e-05,1.1515997900103685
35,True,with_org,CPI+fingerprint_mid_freq,0.60056541,0.359512,0.255552,0.263458,0.519851,0.351998,0.416724,163.8,82.4,430.0,4.993023255813953,8.599999127909542e-05,3.590082950005308
36,True,with_org,CPI+fingerprint_low_freq,0.59536881,0.247235,0.350861,0.27542,0.47234,0.184152,0.255347,72.0,36.5,430.0,4.993023255813953,8.506000158376991e-05,3.923984339996241
37,True,no_org,CPI+fingerprint_low_freq,0.5416036799999999,0.247118,0.363104,0.296488,0.45797699999999997,0.0995952,0.11954400000000001,40.0,20.5,430.0,4.993023255813953,8.506000158376991e-05,1.2066853300086222
38,False,with_org,CPI+fingerprint_low_freq,0.5894249,0.321712,0.19234,0.26018600000000003,0.34804,0.38329399999999997,0.359582,843.8,422.4,430.0,4.993023255813953,8.506000158376991e-05,3.923984339996241
39,False,no_org,CPI+fingerprint_low_freq,0.57406404,0.338855,0.190183,0.261062,0.32355300000000004,0.37809400000000004,0.344422,870.6,435.8,430.0,4.993023255813953,8.506000158376991e-05,1.2066853300086222
40,True,with_org,CPI+fingerprint_high_freq,0.57904793,0.235153,0.49092399999999997,0.154639,0.790977,0.945405,0.8604390000000001,70.8,35.9,430.0,4.993023255813953,8.672999683767557e-05,3.6011704299773557
41,True,no_org,CPI+fingerprint_high_freq,0.5840690900000001,0.228087,0.50244,0.160565,0.79278,0.954152,0.8651220000000001,56.2,28.6,430.0,4.993023255813953,8.672999683767557e-05,1.1562078799935989
42,False,with_org,CPI+fingerprint_high_freq,0.59615485,0.272393,0.369111,0.15420799999999998,0.80539,0.851951,0.827117,608.8,304.9,430.0,4.993023255813953,8.672999683767557e-05,3.6011704299773557
43,False,no_org,CPI+fingerprint_high_freq,0.58489692,0.27001400000000003,0.382863,0.156768,0.8007690000000001,0.8638239999999999,0.8305529999999999,627.8,314.4,430.0,4.993023255813953,8.672999683767557e-05,1.1562078799935989
44,True,no_org,CPI+fingerprint_cardiac,0.5607540099999999,0.263126,0.375807,0.232699,0.426732,0.1204701,0.169728,64.8,32.9,430.0,4.993023255813953,8.907999144867063e-05,1.2074973100039643
45,False,with_org,CPI+fingerprint_cardiac,0.5976877899999999,0.328531,0.229678,0.21908599999999998,0.371568,0.41994299999999996,0.390764,818.4,409.7,430.0,4.993023255813953,8.907999144867063e-05,4.036336610006401
46,True,with_org,CPI+fingerprint_cardiac,0.59105349,0.2636,0.375097,0.222057,0.46282499999999993,0.18132900000000002,0.25492,83.2,42.1,430.0,4.993023255813953,8.907999144867063e-05,4.036336610006401
47,False,no_org,CPI+fingerprint_cardiac,0.55530311,0.36489099999999997,0.1785171,0.226445,0.315606,0.376953,0.340374,850.4,425.7,430.0,4.993023255813953,8.907999144867063e-05,1.2074973100039643
