dataset,label,pruning,include_original_features,averageAUROC,FOne,Precision,Recall,nodes,leaves,#constr_feats,training_time
CPI_mid_freq,se_C0003467,True,no_org,0.60496369,0.49802463859061274,0.5864962644805444,0.43507148679257834,130.6,65.8,2691.0,2.8227526099886746
CPI_mid_freq,se_C0003467,True,with_org,0.61540996,0.5295993317081982,0.581342813341713,0.4892938510324528,176.8,88.9,2691.0,4.9170582400052805
CPI_mid_freq,se_C0008031,False,no_org,0.58917866,0.5062102888156385,0.5445339428988516,0.4767777527179713,224.4,112.7,2690.0,2.832477279996965
CPI_mid_freq,se_C0008031,False,with_org,0.5951399,0.5140017865908184,0.5022768013083605,0.5293520013393085,352.6,176.8,2690.0,4.865071299974806
CPI_mid_freq,se_C0008031,True,no_org,0.59163633,0.4621154401187617,0.5525169675169674,0.4024969314816709,121.2,61.1,2690.0,2.832477279996965
CPI_mid_freq,se_C0008031,True,with_org,0.58530347,0.4818678157575329,0.5443181618359103,0.43497611456272534,165.4,83.2,2690.0,4.865071299974806
CPI_mid_freq,se_C0020538,False,no_org,0.59725843,0.47480021885707463,0.5161912443386618,0.44448956725203415,225.4,113.2,2371.5,2.527519099996425
CPI_mid_freq,se_C0020538,False,with_org,0.6058532999999999,0.5224332473434798,0.5112114941115343,0.5373217890000401,359.2,180.1,2371.5,4.598301580024417
CPI_mid_freq,se_C0020538,True,no_org,0.59577033,0.4554200870596482,0.5467755108949218,0.39757140471665653,116.6,58.8,2371.5,2.527519099996425
CPI_mid_freq,se_C0020538,True,with_org,0.60676032,0.49084468408584103,0.5511486127342458,0.44662980546113895,166.4,83.7,2371.5,4.598301580024417
CPI_mid_freq,se_C0027769,False,no_org,0.57328783,0.4143156991393588,0.46035138563004513,0.3879899088774522,222.4,111.7,1633.5,1.8198736199876293
CPI_mid_freq,se_C0027769,False,with_org,0.56717185,0.4525067033840716,0.42854543349504154,0.487294719023818,336.6,168.8,1633.5,3.5725445400108584
CPI_mid_freq,se_C0027769,True,no_org,0.58601529,0.41283600069225895,0.5052563555719108,0.35667249744105983,111.8,56.4,1633.5,1.8198736199876293
CPI_mid_freq,se_C0027769,True,with_org,0.5621251199999999,0.39702624934693154,0.48300889247499434,0.34106182441703636,147.0,74.0,1633.5,3.5725445400108584
CPI_mid_freq,se_C0030252,False,no_org,0.65552938,0.5523839671472242,0.5812670727205611,0.5337432390576946,203.2,102.1,1826.1,2.005489080026746
CPI_mid_freq,se_C0030252,False,with_org,0.64416231,0.5515150058893818,0.530660737181635,0.581565509455641,309.6,155.3,1826.1,3.8765446199686266
CPI_mid_freq,se_C0030252,True,no_org,0.65896855,0.5537179294359756,0.6048492874579832,0.5213120166699495,107.0,54.0,1826.1,2.005489080026746
CPI_mid_freq,se_C0030252,True,with_org,0.65925298,0.5464049345100557,0.5922091250189723,0.5144165172503283,143.0,72.0,1826.1,3.8765446199686266
CPI_mid_freq,se_C0036572,False,no_org,0.59575338,0.47596180978876124,0.5172677124705451,0.4467439458948893,209.4,105.2,2384.7,2.5423785600229167
CPI_mid_freq,se_C0036572,False,with_org,0.60602007,0.5014316089878776,0.492577828131828,0.5167133336944658,334.6,167.8,2384.7,4.515280010015704
CPI_mid_freq,se_C0036572,True,no_org,0.5937223599999999,0.4429975881619894,0.5237989660403454,0.3921530684738232,122.0,61.5,2384.7,2.5423785600229167
CPI_mid_freq,se_C0036572,True,with_org,0.60417707,0.47668649367503335,0.5393200352425541,0.43248489937169177,165.0,83.0,2384.7,4.515280010015704
fingerprint_cardiac,se_C0003811,False,no_org,0.58896572,0.2155675061847922,0.3551205595111072,0.1755788509066376,127.6,64.3,27.0,0.3442836299771443
fingerprint_cardiac,se_C0003811,False,with_org,0.57998987,0.408750939306191,0.3809433069669188,0.4484981002417851,409.6,205.3,27.0,1.0668311400106176
fingerprint_cardiac,se_C0003811,True,no_org,0.51049704,0.07051620648259305,0.1631868131868132,0.046327743856813625,16.4,8.7,27.0,0.3442836299771443
fingerprint_cardiac,se_C0003811,True,with_org,0.55255932,0.34793917036951516,0.378288928488104,0.3322483755287484,234.8,117.9,27.0,1.0668311400106176
fingerprint_cardiac,se_C0016382,False,no_org,0.54338782,0.21962985213234973,0.3779765519568151,0.180622256771985,118.0,59.5,83.8,0.43091651001013814
fingerprint_cardiac,se_C0016382,False,with_org,0.55882755,0.3987372835577496,0.3747881852585377,0.4289846278733703,412.0,206.5,83.8,1.1591987200081348
fingerprint_cardiac,se_C0016382,True,no_org,0.51596093,0.12403046104185897,0.3248990683229814,0.08918241142423809,29.4,15.2,83.8,0.43091651001013814
fingerprint_cardiac,se_C0016382,True,with_org,0.6011655300000001,0.38569201309932855,0.4222482187494803,0.35912133802907087,235.0,118.0,83.8,1.1591987200081348
fingerprint_cardiac,se_C0018790,False,no_org,0.5775978900000001,0.159907072183287,0.18937621832358673,0.16264926041082856,137.2,69.1,211.2,0.6103176500066183
fingerprint_cardiac,se_C0018790,False,with_org,0.58408191,0.2840307992843566,0.25791290333587524,0.33217405376627623,286.2,143.6,211.2,1.2661077399970964
fingerprint_cardiac,se_C0018790,True,no_org,0.53126343,0.08360008991794987,0.12727272727272726,0.06314874407113118,29.4,15.2,211.2,0.6103176500066183
fingerprint_cardiac,se_C0018790,True,with_org,0.56766821,0.2502423949913808,0.3486286425992308,0.20412589051682817,102.6,51.8,211.2,1.2661077399970964
fingerprint_cardiac,se_C0018799,False,no_org,0.60121154,0.3021013623344668,0.34060203803433964,0.284846160967582,167.6,84.3,20.3,0.33675035999622194
fingerprint_cardiac,se_C0018799,False,with_org,0.57329618,0.407635255961934,0.38106714142346704,0.4416192808884108,399.0,200.0,20.3,1.0573366899974643
fingerprint_cardiac,se_C0018799,True,no_org,0.57876841,0.18382604863807872,0.3544701768819416,0.1342240071110697,21.0,11.0,20.3,0.33675035999622194
fingerprint_cardiac,se_C0018799,True,with_org,0.5794313900000001,0.3823383363367994,0.4228494272611919,0.3519673154730642,209.0,105.0,20.3,1.0573366899974643
fingerprint_cardiac,se_C0027051,False,no_org,0.59511262,0.11151285654974936,0.29227605727605727,0.08913820597573459,74.8,37.9,11.4,0.29813186001265424
fingerprint_cardiac,se_C0027051,False,with_org,0.60937928,0.41264359890729063,0.37843719791695724,0.47320191880555446,355.0,178.0,11.4,1.0245750299771317
fingerprint_cardiac,se_C0027051,True,no_org,0.50856876,0.013211382113821135,0.13333333333333333,0.006979405034324942,3.4,2.2,11.4,0.29813186001265424
fingerprint_cardiac,se_C0027051,True,with_org,0.6038109,0.35116870312637516,0.4003155171805057,0.3225117213098354,179.6,90.3,11.4,1.0245750299771317
fingerprint_cardiac,se_C0428977,False,no_org,0.5886213,0.14741035807587755,0.2161947333053081,0.14682537457558484,106.8,53.9,131.0,0.48531904998235403
fingerprint_cardiac,se_C0428977,False,with_org,0.58016611,0.3781053287236692,0.3350442064703648,0.4448873806974102,360.4,180.7,131.0,1.1642060100333764
fingerprint_cardiac,se_C0428977,True,no_org,0.52932506,0.0813793103448276,0.08714285714285715,0.07862745098039217,27.4,14.2,131.0,0.48531904998235403
fingerprint_cardiac,se_C0428977,True,with_org,0.57876169,0.35153679419770073,0.3823797813897641,0.33837648556140365,191.8,96.4,131.0,1.1642060100333764
fingerprint_high_freq,se_C0011603,False,no_org,0.5644983333333333,0.8580465887018064,0.7840144017666613,0.9488516758312338,39.0,20.0,13.0,0.3071389444327603
fingerprint_high_freq,se_C0011603,False,with_org,0.5589591888888888,0.8143854543250408,0.797603649839685,0.8324781605409189,320.55555555555554,160.77777777777777,13.0,0.9979188666523745
fingerprint_high_freq,se_C0011603,True,no_org,0.5220863555555556,0.8690786670667798,0.7797208871919192,0.9826621166714001,3.4444444444444446,2.2222222222222223,13.0,0.3071389444327603
fingerprint_high_freq,se_C0011603,True,with_org,0.5554165888888889,0.8117307529195089,0.7882739512082565,0.8379988566528085,184.11111111111111,92.55555555555556,13.0,0.9979188666523745
fingerprint_high_freq,se_C0012833,False,no_org,0.60999896,0.828219384582732,0.7530974784865124,0.9219138991657039,37.6,19.3,12.8,0.300916339980904
fingerprint_high_freq,se_C0012833,False,with_org,0.58784626,0.7998616335920821,0.7721946095821168,0.8302832497652501,351.6,176.3,12.8,1.0394618500140496
fingerprint_high_freq,se_C0012833,True,no_org,0.55337178,0.8381184367995699,0.747608449973409,0.9567611259159374,7.6,4.3,12.8,0.300916339980904
fingerprint_high_freq,se_C0012833,True,with_org,0.5923452,0.8053506171151701,0.7736263356543822,0.840764945660917,186.8,93.9,12.8,1.0394618500140496
fingerprint_high_freq,se_C0015230,False,no_org,0.5590499999999999,0.8606933514261034,0.7784703498978145,0.9636809112236928,34.4,17.7,12.1,0.3049881199840456
fingerprint_high_freq,se_C0015230,False,with_org,0.54602471,0.7924799225047384,0.7826944827043829,0.8028249553514313,334.6,167.8,12.1,1.0033494899980724
fingerprint_high_freq,se_C0015230,True,no_org,0.54602588,0.8657430829204877,0.7758123935454482,0.9803149753316687,7.6,4.3,12.1,0.3049881199840456
fingerprint_high_freq,se_C0015230,True,with_org,0.56375015,0.8094835915581766,0.7858450820437628,0.8353489045183002,168.0,84.5,12.1,1.0033494899980724
fingerprint_high_freq,se_C0018681,False,no_org,0.6107676900000001,0.882339517542891,0.8199162832156223,0.9562268070464274,33.0,17.0,15.0,0.3123339399811812
fingerprint_high_freq,se_C0018681,False,with_org,0.55800841,0.8281328833364269,0.8204062665666397,0.837289731940384,296.2,148.6,15.0,1.0247509800479748
fingerprint_high_freq,se_C0018681,True,no_org,0.57773094,0.8861096802243811,0.8194949137658549,0.9655758281600569,7.0,4.0,15.0,0.3123339399811812
fingerprint_high_freq,se_C0018681,True,with_org,0.58222397,0.8514547414332014,0.8163256971925767,0.8909580607322359,140.6,70.8,15.0,1.0247509800479748
fingerprint_high_freq,se_C0027497,False,no_org,0.63493241,0.9000248141609658,0.8518830979328336,0.9548716342506361,97.6,49.3,36.5,0.3739915699814446
fingerprint_high_freq,se_C0027497,False,with_org,0.52420209,0.8726375600912574,0.8638099975603787,0.8824716026580279,233.2,117.1,36.5,1.0220599299995228
fingerprint_high_freq,se_C0027497,True,no_org,0.5,0.9166010773392118,0.8465186213277816,1.0,1.0,1.0,36.5,0.3739915699814446
fingerprint_high_freq,se_C0027497,True,with_org,0.5814765900000001,0.8883135991477076,0.8654518969054017,0.9130131473032403,107.0,54.0,36.5,1.0220599299995228
fingerprint_high_freq,se_C0042963,False,no_org,0.5719051399999999,0.8548635005204652,0.7754362874310159,0.9542863215577023,37.2,19.1,7.4,0.2876176500110887
fingerprint_high_freq,se_C0042963,False,with_org,0.60471269,0.8169272387321781,0.800052995447316,0.8369357611189716,319.6,160.3,7.4,1.0021450299886054
fingerprint_high_freq,se_C0042963,True,no_org,0.54234992,0.8615081711310915,0.7739610285341592,0.9734395208428893,7.6,4.3,7.4,0.2876176500110887
fingerprint_high_freq,se_C0042963,True,with_org,0.54730657,0.8182798727393408,0.7918078534251439,0.8492350690691479,181.4,91.2,7.4,1.0021450299886054
fingerprint_low_freq,se_C0011570,False,no_org,0.5660431100000001,0.2006890832561746,0.3021674523467924,0.1987590588598653,217.4,109.2,152.4,0.5653656199923717
fingerprint_low_freq,se_C0011570,False,with_org,0.58285944,0.36609088957862357,0.33462925829411894,0.41669851412273545,351.6,176.3,152.4,1.2039797100122087
fingerprint_low_freq,se_C0011570,True,no_org,0.5550911000000001,0.126541871802034,0.3000918070577513,0.09825276575276576,55.6,28.3,152.4,0.5653656199923717
fingerprint_low_freq,se_C0011570,True,with_org,0.57997444,0.3418539076621192,0.3847371376389197,0.31855372670931625,199.4,100.2,152.4,1.2039797100122087
fingerprint_low_freq,se_C0018524,False,no_org,0.63790548,0.2996353188736729,0.4143199922712307,0.24883587132851667,145.8,73.4,28.3,0.3614929500152357
fingerprint_low_freq,se_C0018524,False,with_org,0.61284278,0.39973789377046093,0.3751995748558519,0.43447421461442887,350.0,175.5,28.3,1.016731809999328
fingerprint_low_freq,se_C0018524,True,no_org,0.63975695,0.22684147574204339,0.5450091575091575,0.1487660582700393,20.6,10.8,28.3,0.3614929500152357
fingerprint_low_freq,se_C0018524,True,with_org,0.6068301,0.3848729299838941,0.4402945032734654,0.34581177108034433,183.6,92.3,28.3,1.016731809999328
fingerprint_low_freq,se_C0020580,False,no_org,0.5364506600000001,0.25435102579962854,0.2867457434586738,0.2519371248029785,224.8,112.9,255.6,0.7210268800146877
fingerprint_low_freq,se_C0020580,False,with_org,0.56798328,0.36768026845001195,0.331697205878432,0.41949292840077657,376.0,188.5,255.6,1.374269740015734
fingerprint_low_freq,se_C0020580,True,no_org,0.55091219,0.19533646802562976,0.3116593894611136,0.16218216811204617,70.2,35.6,255.6,0.7210268800146877
fingerprint_low_freq,se_C0020580,True,with_org,0.5536146200000001,0.3409933935649012,0.3707379874683521,0.3193008012751325,204.2,102.6,255.6,1.374269740015734
fingerprint_low_freq,se_C0031117,False,no_org,0.55849394,0.14114293167377817,0.2275578339862327,0.1404728383675752,130.6,65.8,62.2,0.415343980002217
fingerprint_low_freq,se_C0031117,False,with_org,0.5749362899999999,0.3586038908828933,0.33788089629489215,0.3923141021999381,362.8,181.9,62.2,1.1397142399917357
fingerprint_low_freq,se_C0031117,True,no_org,0.51996876,0.06838426466333444,0.13857142857142857,0.04885038148196043,20.4,10.7,62.2,0.415343980002217
fingerprint_low_freq,se_C0031117,True,with_org,0.57896231,0.3246171440579184,0.3701197386225195,0.2968743564118951,205.6,103.3,62.2,1.1397142399917357
fingerprint_low_freq,se_C0035078,False,no_org,0.5873249300000001,0.2022412086484379,0.35850037643515903,0.15589132378265771,81.4,41.2,15.0,0.31544002998853105
fingerprint_low_freq,se_C0035078,False,with_org,0.6136010199999999,0.3794763964284512,0.35227422076106285,0.42514793078767676,356.8,178.9,15.0,1.05797025001375
fingerprint_low_freq,se_C0035078,True,no_org,0.51078876,0.03317412071211463,0.05941176470588235,0.02373310810810811,5.6,3.3,15.0,0.31544002998853105
fingerprint_low_freq,se_C0035078,True,with_org,0.60427451,0.3794828499218777,0.43193653615830935,0.35062850646108357,174.4,87.7,15.0,1.05797025001375
fingerprint_low_freq,se_C0267792,False,no_org,0.60327962,0.2847039744084226,0.4002715327076876,0.24302409291841184,175.4,88.2,82.0,0.46190314000705257
fingerprint_low_freq,se_C0267792,False,with_org,0.5585582099999999,0.3442924730616137,0.329686949775959,0.3716004959457824,366.4,183.7,82.0,1.120789870014414
fingerprint_low_freq,se_C0267792,True,no_org,0.5871887499999999,0.22932663040980844,0.4492498057498057,0.16074902386343654,38.4,19.7,82.0,0.46190314000705257
fingerprint_low_freq,se_C0267792,True,with_org,0.55935778,0.31296693316856966,0.38259054220514666,0.2704383328677149,177.8,89.4,82.0,1.120789870014414
fingerprint_mid_freq,se_C0003467,False,no_org,0.57061812,0.3360219507331658,0.4175887849192608,0.3019988757262376,80.6,40.8,14.0,0.31182183999335394
fingerprint_mid_freq,se_C0003467,False,with_org,0.54296828,0.45810355082426224,0.43735218626200156,0.4839008894801637,452.8,226.9,14.0,1.0274569199886172
fingerprint_mid_freq,se_C0003467,True,no_org,0.54172776,0.23614746597913747,0.4407909479581306,0.1767857947145296,19.0,10.0,14.0,0.31182183999335394
fingerprint_mid_freq,se_C0003467,True,with_org,0.55674868,0.44045821741643437,0.466955047783148,0.4214200724511284,288.4,144.7,14.0,1.0274569199886172
fingerprint_mid_freq,se_C0008031,False,no_org,0.55455013,0.2471038055071074,0.47817283451842274,0.1794788085299938,42.0,21.5,6.0,0.28112055000383407
fingerprint_mid_freq,se_C0008031,False,with_org,0.5533622300000001,0.4636739740196515,0.4285440925180309,0.5092861675314664,456.8,228.9,6.0,1.0400966200162656
fingerprint_mid_freq,se_C0008031,True,no_org,0.5240438199999999,0.17859046513406293,0.35491883116883116,0.12384758247212838,8.6,4.8,6.0,0.28112055000383407
fingerprint_mid_freq,se_C0008031,True,with_org,0.5424113,0.44152498645928906,0.44344826248037245,0.44231618120330535,299.4,150.2,6.0,1.0400966200162656
fingerprint_mid_freq,se_C0020538,False,no_org,0.56460719,0.27958234372793694,0.46199992630851616,0.2313350751142277,46.4,23.7,10.9,0.2947479600319639
fingerprint_mid_freq,se_C0020538,False,with_org,0.56966132,0.5030728698974296,0.47460060741454935,0.538697307611202,443.4,222.2,10.9,1.0257699400070124
fingerprint_mid_freq,se_C0020538,True,no_org,0.5404723300000001,0.1954017632422948,0.4070477247502774,0.1618182447684327,13.4,7.2,10.9,0.2947479600319639
fingerprint_mid_freq,se_C0020538,True,with_org,0.5705104000000001,0.4800543542626313,0.4957130352037348,0.47141520868387055,287.8,144.4,10.9,1.0257699400070124
fingerprint_mid_freq,se_C0027769,False,no_org,0.57243798,0.1754380971108816,0.35904295051353874,0.13729982728061452,79.2,40.1,17.6,0.3170680899987929
fingerprint_mid_freq,se_C0027769,False,with_org,0.59427096,0.4400190483458596,0.409053622281475,0.4837245885710512,404.4,202.7,17.6,1.032228730013594
fingerprint_mid_freq,se_C0027769,True,no_org,0.5288821,0.06997056635675601,0.21708259061200236,0.04780570154483198,7.0,4.0,17.6,0.3170680899987929
fingerprint_mid_freq,se_C0027769,True,with_org,0.61111945,0.4344926618918227,0.4535282362574383,0.42485655060213173,231.0,116.0,17.6,1.032228730013594
fingerprint_mid_freq,se_C0030252,False,no_org,0.61275496,0.3210860186556596,0.49645653321723665,0.27486860251709605,80.4,40.7,20.6,0.3240759200067259
fingerprint_mid_freq,se_C0030252,False,with_org,0.58443992,0.4730197799319738,0.45750500800557603,0.4932712060642476,424.2,212.6,20.6,1.0504028799710796
fingerprint_mid_freq,se_C0030252,True,no_org,0.60408964,0.29126293552282945,0.3981491985826351,0.2439682113412386,13.8,7.4,20.6,0.3240759200067259
fingerprint_mid_freq,se_C0030252,True,with_org,0.5857419399999999,0.4540562393674901,0.48739178429804914,0.4295662382943588,248.4,124.7,20.6,1.0504028799710796
fingerprint_mid_freq,se_C0036572,False,no_org,0.59555054,0.3851730807234911,0.438300914771503,0.35114492517041695,160.6,80.8,13.1,0.31368817000184207
fingerprint_mid_freq,se_C0036572,False,with_org,0.60244713,0.48766125686974915,0.46237887985961085,0.5219544354292077,421.8,211.4,13.1,1.0445155099965633
fingerprint_mid_freq,se_C0036572,True,no_org,0.58662737,0.28924232898386365,0.4883406207319251,0.21758752782485588,38.6,19.8,13.1,0.31368817000184207
fingerprint_mid_freq,se_C0036572,True,with_org,0.5942299600000001,0.4539884501002197,0.4911474416111399,0.42692369709472333,262.4,131.7,13.1,1.0445155099965633
